Description,Description_numeric,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
Southbound,2,3.547168056,4,06/04/2019 17:00,2019,6,4,17,0,3,3,Late Afternoon,5,555,0.53,86.43,148.8,0,2,28,127.7,21.1,0,30,broken clouds,4,F,6
Southbound,2,3.547774222,4,06/04/2019 18:00,2019,6,4,18,0,3,3,Evening,6,570,0.63,82.71,154.89,0,2,34,127.72,27.17,0,30,scattered clouds,3,F,6
Southbound,2,3.5473985,4,06/04/2019 19:00,2019,6,4,19,0,3,3,Evening,6,580,0.54,72.84,176.23,0,2,56,127.71,48.52,0,29,scattered clouds,3,F,6
Southbound,2,3.547481667,4,06/04/2019 20:00,2019,6,4,20,0,3,3,Evening,6,492,0.58,82.2,155.44,0,2,35,127.71,27.73,0,28,scattered clouds,3,F,6
Southbound,2,3.547453,4,06/04/2019 21:00,2019,6,4,21,0,3,3,Late Evening,7,431,0.94,89.78,142.71,0,2,22,127.71,15,0,27,few clouds,2,F,6
Southbound,2,3.547698611,4,06/04/2019 22:00,2019,6,4,22,0,3,3,Late Evening,7,353,0.47,82.12,155.87,0,2,35,127.72,28.15,0,27,few clouds,2,E,5
Southbound,2,3.596249194,4,06/04/2019 23:00,2019,6,4,23,0,3,3,Late Evening,7,251,0.64,83.7,154.27,0,2,34,129.46,24.81,0,27,overcast clouds,5,D,4
Southbound,2,3.548206667,4,06/05/2019 06:00,2019,6,5,6,0,4,4,Early Morning,2,122,0.3,77.34,165.86,0,2,45,127.74,38.12,0,25,few clouds,2,B,2
Southbound,2,3.553092889,4,06/05/2019 07:00,2019,6,5,7,0,4,4,Early Morning,2,268,0.47,83.72,152.98,0,2,32,127.91,25.07,0,25,few clouds,2,D,4
Southbound,2,3.551454694,4,06/05/2019 08:00,2019,6,5,8,0,4,4,Early Morning,2,314,0.44,77.48,167.74,0,2,47,127.85,39.89,0,26,few clouds,2,E,5
Southbound,2,3.55213025,4,06/05/2019 09:00,2019,6,5,9,0,4,4,Late Morning,3,453,0.52,55.78,287.6,0,4,47,127.88,159.72,0,26,broken clouds,4,F,6
Southbound,2,3.548111556,4,06/05/2019 10:00,2019,6,5,10,0,4,4,Late Morning,3,472,0.44,60.32,326.55,0,5,26,127.73,198.82,0,27,scattered clouds,3,F,6
Southbound,2,3.547971389,4,06/05/2019 11:00,2019,6,5,11,0,4,4,Late Morning,3,570,0.49,83.46,153.34,0,2,33,127.73,25.61,0,28,scattered clouds,3,F,6
Southbound,2,3.547002333,4,06/05/2019 12:00,2019,6,5,12,0,4,4,Early Afternoon,4,700,0.64,82.71,154.73,0,2,34,127.69,27.04,0,29,broken clouds,4,F,6
Southbound,2,3.547374611,4,06/05/2019 13:00,2019,6,5,13,0,4,4,Early Afternoon,4,681,0.51,82.67,154.64,0,2,34,127.71,26.93,0,29,broken clouds,4,F,6
Southbound,2,3.547079306,4,06/05/2019 14:00,2019,6,5,14,0,4,4,Early Afternoon,4,636,0.6,86.08,148.87,0,2,28,127.69,21.18,0,30,broken clouds,4,F,6
Southbound,2,3.54685225,4,06/05/2019 15:00,2019,6,5,15,0,4,4,Late Afternoon,5,700,0.65,82.99,154.37,0,2,34,127.69,26.68,0,30,broken clouds,4,F,6
Southbound,2,3.546968889,4,06/05/2019 16:00,2019,6,5,16,0,4,4,Late Afternoon,5,625,0.51,88.7,144.65,0,2,24,127.69,16.96,0,30,broken clouds,4,F,6
Southbound,2,3.546894917,4,06/05/2019 17:00,2019,6,5,17,0,4,4,Late Afternoon,5,570,0.63,75.88,169.26,0,2,49,127.69,41.57,0,29,thunderstorm with light rain,13,F,6
Southbound,2,3.548226,4,06/05/2019 18:00,2019,6,5,18,0,4,4,Evening,6,613,0.53,88.54,144.32,0,2,24,127.74,16.58,0,29,thunderstorm,12,F,6
Southbound,2,3.547308917,4,06/05/2019 19:00,2019,6,5,19,0,4,4,Evening,6,677,0.53,83.93,153.28,0,2,33,127.7,25.58,0,27,overcast clouds,5,F,6
Southbound,2,3.547067639,4,06/05/2019 20:00,2019,6,5,20,0,4,4,Evening,6,610,0.79,73.47,175.87,0,2,55,127.69,48.18,0,29,thunderstorm,12,F,6
Southbound,2,3.548404167,4,06/05/2019 21:00,2019,6,5,21,0,4,4,Late Evening,7,470,0.57,66.33,192.94,0,3,12,127.74,65.2,0,27,scattered clouds,3,F,6
Southbound,2,3.5475545,4,06/05/2019 22:00,2019,6,5,22,0,4,4,Late Evening,7,412,0.57,80.84,159.36,0,2,39,127.71,31.65,0,27,few clouds,2,F,6
Southbound,2,3.547820833,4,06/05/2019 23:00,2019,6,5,23,0,4,4,Late Evening,7,229,0.99,90.27,141.87,0,2,21,127.72,14.15,0,27,scattered clouds,3,D,4
Southbound,2,3.547948111,4,06/06/2019 00:00,2019,6,6,0,0,5,5,Late Night,1,127,0.83,95.33,134,0,2,14,127.73,6.27,0,27,scattered clouds,3,B,2
Southbound,2,3.548931333,4,06/06/2019 01:00,2019,6,6,1,0,5,5,Late Night,1,56,2.63,87.1,149.69,0,2,29,127.76,21.93,0,27,scattered clouds,3,A,1
Southbound,2,3.593323806,4,06/06/2019 05:00,2019,6,6,5,0,5,5,Early Morning,2,89,0.66,95.33,135.58,0,2,15,129.36,6.22,0,26,scattered clouds,3,A,1
Southbound,2,3.5565295,4,06/06/2019 06:00,2019,6,6,6,0,5,5,Early Morning,2,700,0.9,69.41,188.49,0,3,8,128.04,60.45,0,26,scattered clouds,3,F,6
Southbound,2,3.553009444,4,06/06/2019 07:00,2019,6,6,7,0,5,5,Early Morning,2,619,17.71,22.18,942.15,0,15,42,127.91,814.24,0,26,scattered clouds,3,F,6
Southbound,2,3.549271111,4,06/06/2019 08:00,2019,6,6,8,0,5,5,Early Morning,2,704,8.64,7.48,1741.12,0,29,1,127.77,1613.35,0,26,scattered clouds,3,F,6
Southbound,2,3.5477845,4,06/06/2019 09:00,2019,6,6,9,0,5,5,Late Morning,3,695,1.83,59.38,317.87,0,5,17,127.72,190.15,0,27,scattered clouds,3,F,6
Southbound,2,3.547474778,4,06/06/2019 10:00,2019,6,6,10,0,5,5,Late Morning,3,816,0.52,82.2,155.44,0,2,35,127.71,27.73,0,28,broken clouds,4,F,6
Southbound,2,3.548484333,4,06/06/2019 11:00,2019,6,6,11,0,5,5,Late Morning,3,743,0.44,78.61,162.55,0,2,42,127.75,34.8,0,28,broken clouds,4,F,6
Southbound,2,3.5472625,4,06/06/2019 12:00,2019,6,6,12,0,5,5,Early Afternoon,4,746,0.65,79.66,160.7,0,2,40,127.7,33,0,29,broken clouds,4,F,6
Southbound,2,3.550033972,4,06/06/2019 13:00,2019,6,6,13,0,5,5,Early Afternoon,4,797,0.69,78.23,163.52,0,2,43,127.8,35.72,0,30,overcast clouds,5,F,6
Southbound,2,3.5467675,4,06/06/2019 14:00,2019,6,6,14,0,5,5,Early Afternoon,4,610,0.9,74.95,172.81,0,2,52,127.68,45.13,0,30,overcast clouds,5,F,6
Southbound,2,3.5470045,4,06/06/2019 15:00,2019,6,6,15,0,5,5,Late Afternoon,5,702,0.59,80.18,159.53,0,2,39,127.69,31.84,0,30,overcast clouds,5,F,6
Southbound,2,3.548003667,4,06/06/2019 16:00,2019,6,6,16,0,5,5,Late Afternoon,5,759,0.66,83.16,153.99,0,2,33,127.73,26.26,0,30,overcast clouds,5,F,6
Southbound,2,3.547559,4,06/06/2019 17:00,2019,6,6,17,0,5,5,Late Afternoon,5,917,0.8,86.28,148.16,0,2,28,127.71,20.45,0,30,overcast clouds,5,F,6
Southbound,2,3.547465,4,06/06/2019 18:00,2019,6,6,18,0,5,5,Evening,6,909,0.87,82.79,154.85,0,2,34,127.71,27.14,0,27,light rain,8,F,6
Southbound,2,3.54732,4,06/06/2019 19:00,2019,6,6,19,0,5,5,Evening,6,975,1.07,81.07,158.01,0,2,38,127.7,30.31,0,27,light rain,8,F,6
Southbound,2,3.547426667,4,06/06/2019 20:00,2019,6,6,20,0,5,5,Evening,6,796,9.16,77.57,164.71,0,2,44,127.71,37,0,27,broken clouds,4,F,6
Southbound,2,3.54768425,4,06/06/2019 21:00,2019,6,6,21,0,5,5,Late Evening,7,673,11.72,59.53,215.05,0,3,35,127.72,87.33,0,27,light rain,8,F,6
Southbound,2,3.547524444,4,06/06/2019 22:00,2019,6,6,22,0,5,5,Late Evening,7,564,10.11,66.54,192.05,0,3,12,127.71,64.34,0,23,thunderstorm with light rain,13,F,6
Southbound,2,3.547414667,4,06/06/2019 23:00,2019,6,6,23,0,5,5,Late Evening,7,433,0.69,73.86,173.51,0,2,53,127.71,45.8,0,23,thunderstorm with light rain,13,F,6
Southbound,2,3.547812944,4,06/07/2019 00:00,2019,6,7,0,0,6,6,Late Night,1,196,1,76.12,168.78,0,2,48,127.72,41.06,0,23,thunderstorm with light rain,13,C,3
Southbound,2,3.578841667,4,06/07/2019 01:00,2019,6,7,1,0,6,6,Late Night,1,82,1.52,79.85,160.18,0,2,40,128.84,31.34,0,23,thunderstorm with light rain,13,A,1
Southbound,2,3.549198222,4,06/07/2019 06:00,2019,6,7,6,0,6,6,Early Morning,2,566,0.79,73.84,176.69,0,2,56,127.77,48.92,0,23,broken clouds,4,F,6
Southbound,2,3.548935056,4,06/07/2019 07:00,2019,6,7,7,0,6,6,Early Morning,2,675,0.5,69.48,187.6,0,3,7,127.76,59.84,0,23,broken clouds,4,F,6
Southbound,2,3.54794475,4,06/07/2019 08:00,2019,6,7,8,0,6,6,Early Morning,2,493,0.42,84.61,151.49,0,2,31,127.73,23.76,0,23,light intensity drizzle,6,F,6
Southbound,2,3.547572917,4,06/07/2019 09:00,2019,6,7,9,0,6,6,Late Morning,3,571,0.58,80.14,160.01,0,2,40,127.71,32.3,0,24,mist,16,F,6
Southbound,2,3.547285278,4,06/07/2019 10:00,2019,6,7,10,0,6,6,Late Morning,3,771,0.62,80.25,159.37,0,2,39,127.7,31.67,0,25,haze,17,F,6
Southbound,2,3.546935333,4,06/07/2019 11:00,2019,6,7,11,0,6,6,Late Morning,3,701,0.56,80.01,159.88,0,2,39,127.69,32.19,0,25,haze,17,F,6
Southbound,2,3.548087278,4,06/07/2019 12:00,2019,6,7,12,0,6,6,Early Afternoon,4,768,0.52,80.64,158.43,0,2,38,127.73,30.7,0,27,haze,17,F,6
Southbound,2,3.548621194,4,06/07/2019 13:00,2019,6,7,13,0,6,6,Early Afternoon,4,723,0.62,76.14,167.96,0,2,47,127.75,40.21,0,27,light rain,8,F,6
Southbound,2,3.547247556,4,06/07/2019 14:00,2019,6,7,14,0,6,6,Early Afternoon,4,744,0.57,76.94,167.1,0,2,47,127.7,39.4,0,27,light rain,8,F,6
Southbound,2,3.54751175,4,06/07/2019 15:00,2019,6,7,15,0,6,6,Late Afternoon,5,718,0.57,84.29,151.76,0,2,31,127.71,24.05,0,30,overcast clouds,5,F,6
Southbound,2,3.547304056,4,06/07/2019 16:00,2019,6,7,16,0,6,6,Late Afternoon,5,813,0.67,86.49,147.92,0,2,27,127.7,20.22,0,30,overcast clouds,5,F,6
Southbound,2,3.547486667,4,06/07/2019 17:00,2019,6,7,17,0,6,6,Late Afternoon,5,947,0.63,79.31,161.4,0,2,41,127.71,33.69,0,30,overcast clouds,5,F,6
Southbound,2,3.547957111,4,06/07/2019 18:00,2019,6,7,18,0,6,6,Evening,6,973,0.83,79.99,159.83,0,2,39,127.73,32.1,0,27,light rain,8,F,6
Southbound,2,3.547421111,4,06/07/2019 19:00,2019,6,7,19,0,6,6,Evening,6,996,0.86,78.64,162.76,0,2,42,127.71,35.05,0,29,few clouds,2,F,6
Southbound,2,3.547611,4,06/07/2019 20:00,2019,6,7,20,0,6,6,Evening,6,756,0.85,76.16,167.87,0,2,47,127.71,40.16,0,28,few clouds,2,F,6
Southbound,2,3.547547556,4,06/07/2019 21:00,2019,6,7,21,0,6,6,Late Evening,7,710,0.9,82.73,154.52,0,2,34,127.71,26.81,0,27,broken clouds,4,F,6
Southbound,2,3.54722625,4,06/07/2019 22:00,2019,6,7,22,0,6,6,Late Evening,7,555,0.97,85.55,149.59,0,2,29,127.7,21.89,0,26,broken clouds,4,F,6
Southbound,2,3.548304111,4,06/07/2019 23:00,2019,6,7,23,0,6,6,Late Evening,7,432,0.77,88.03,145.13,0,2,25,127.74,17.39,0,26,broken clouds,4,F,6
Southbound,2,3.548137722,4,06/08/2019 00:00,2019,6,8,0,0,7,7,Late Night,1,216,0.79,87.5,146.01,0,2,26,127.73,18.28,0,26,few clouds,2,C,3
Southbound,2,3.548947306,4,06/08/2019 01:00,2019,6,8,1,0,7,7,Late Night,1,138,1.26,91.21,141.75,0,2,21,127.76,13.99,0,25,few clouds,2,B,2
Southbound,2,3.547682167,4,06/08/2019 02:00,2019,6,8,2,0,7,7,Late Night,1,76,0.82,93.37,137.29,0,2,17,127.72,9.57,0,25,few clouds,2,A,1
Southbound,2,3.5479015,4,06/08/2019 03:00,2019,6,8,3,0,7,7,Late Night,1,68,0.97,96.8,132.74,0,2,12,127.72,5.02,0,25,overcast clouds,5,A,1
Southbound,2,3.547374833,4,06/08/2019 04:00,2019,6,8,4,0,7,7,Early Morning,2,81,0.78,92.05,139.63,0,2,19,127.71,11.92,0,25,few clouds,2,A,1
Southbound,2,3.561995528,4,06/08/2019 05:00,2019,6,8,5,0,7,7,Early Morning,2,64,0.88,92.02,138.94,0,2,18,128.23,10.71,0,25,few clouds,2,A,1
Southbound,2,3.548911833,4,06/08/2019 06:00,2019,6,8,6,0,7,7,Early Morning,2,187,0.32,81.6,157.03,0,2,37,127.76,29.27,0,25,scattered clouds,3,C,3
Southbound,2,3.548677556,4,06/08/2019 07:00,2019,6,8,7,0,7,7,Early Morning,2,394,0.48,61.86,218.47,0,3,38,127.75,90.72,0,24,scattered clouds,3,E,5
Southbound,2,3.5475315,4,06/08/2019 08:00,2019,6,8,8,0,7,7,Early Morning,2,500,0.39,81.99,155.98,0,2,35,127.71,28.27,0,25,scattered clouds,3,F,6
Southbound,2,3.547928,4,06/08/2019 09:00,2019,6,8,9,0,7,7,Late Morning,3,614,0.48,77.71,165.88,0,2,45,127.73,38.15,0,25,scattered clouds,3,F,6
Southbound,2,3.547354583,4,06/08/2019 10:00,2019,6,8,10,0,7,7,Late Morning,3,671,0.45,80.7,158.53,0,2,38,127.7,30.83,0,27,broken clouds,4,F,6
Southbound,2,3.547234167,4,06/08/2019 11:00,2019,6,8,11,0,7,7,Late Morning,3,692,0.55,82.06,155.87,0,2,35,127.7,28.17,0,29,broken clouds,4,F,6
Southbound,2,3.546988917,4,06/08/2019 12:00,2019,6,8,12,0,7,7,Early Afternoon,4,683,0.48,80.29,159.41,0,2,39,127.69,31.72,0,30,broken clouds,4,F,6
Southbound,2,3.547793,4,06/08/2019 13:00,2019,6,8,13,0,7,7,Early Afternoon,4,730,0.62,76.23,167.87,0,2,47,127.72,40.15,0,31,broken clouds,4,F,6
Southbound,2,3.547234167,4,06/08/2019 14:00,2019,6,8,14,0,7,7,Early Afternoon,4,732,0.69,77.51,170.74,0,2,50,127.7,43.04,0,31,broken clouds,4,F,6
Southbound,2,3.547162306,4,06/08/2019 15:00,2019,6,8,15,0,7,7,Late Afternoon,5,699,0.66,81.29,157.5,0,2,37,127.7,29.8,0,30,broken clouds,4,F,6
Southbound,2,3.54714875,4,06/08/2019 16:00,2019,6,8,16,0,7,7,Late Afternoon,5,819,0.68,84.17,152.09,0,2,32,127.7,24.39,0,32,scattered clouds,3,F,6
Southbound,2,3.547443,4,06/08/2019 17:00,2019,6,8,17,0,7,7,Late Afternoon,5,706,0.75,74.75,172.54,0,2,52,127.71,44.83,0,31,few clouds,2,F,6
Southbound,2,3.548106083,4,06/08/2019 18:00,2019,6,8,18,0,7,7,Evening,6,728,0.62,81.65,156.49,0,2,36,127.73,28.76,0,31,few clouds,2,F,6
Southbound,2,3.547328,4,06/08/2019 19:00,2019,6,8,19,0,7,7,Evening,6,831,0.74,81.54,156.97,0,2,36,127.7,29.27,0,29,few clouds,2,F,6
Southbound,2,3.5477345,4,06/08/2019 20:00,2019,6,8,20,0,7,7,Evening,6,760,1.06,79.02,162.37,0,2,42,127.72,34.65,0,28,few clouds,2,F,6
Southbound,2,3.547407472,4,06/08/2019 21:00,2019,6,8,21,0,7,7,Late Evening,7,641,0.69,81.85,156.28,0,2,36,127.71,28.57,0,28,few clouds,2,F,6
Southbound,2,3.547686722,4,06/08/2019 22:00,2019,6,8,22,0,7,7,Late Evening,7,439,0.65,84.56,151.27,0,2,31,127.72,23.55,0,28,few clouds,2,F,6
Southbound,2,3.547224083,4,06/08/2019 23:00,2019,6,8,23,0,7,7,Late Evening,7,366,0.73,90.33,141.93,0,2,21,127.7,14.23,0,26,few clouds,2,E,5
Southbound,2,3.546930667,4,06/09/2019 00:00,2019,6,9,0,0,1,1,Late Night,1,191,0.77,87.52,146.96,0,2,26,127.69,19.27,0,26,few clouds,2,C,3
Southbound,2,3.550449083,4,06/09/2019 01:00,2019,6,9,1,0,1,1,Late Night,1,114,0.55,78.07,164.08,0,2,44,127.82,36.26,0,26,few clouds,2,B,2
Southbound,2,3.551971333,4,06/09/2019 06:00,2019,6,9,6,0,1,1,Early Morning,2,142,1.02,75.45,172.19,0,2,52,127.87,44.32,0,26,few clouds,2,B,2
Southbound,2,3.547827,4,06/09/2019 07:00,2019,6,9,7,0,1,1,Early Morning,2,286,0.52,70.28,183.92,0,3,3,127.72,56.2,0,26,few clouds,2,D,4
Southbound,2,3.547945139,4,06/09/2019 08:00,2019,6,9,8,0,1,1,Early Morning,2,329,0.37,78.68,166.99,0,2,46,127.73,39.26,0,25,few clouds,2,E,5
Southbound,2,3.5474625,4,06/09/2019 09:00,2019,6,9,9,0,1,1,Late Morning,3,493,0.41,84.86,151.49,0,2,31,127.71,23.78,0,26,haze,17,F,6
Southbound,2,3.547284167,4,06/09/2019 10:00,2019,6,9,10,0,1,1,Late Morning,3,435,0.54,93.26,137.3,0,2,17,127.7,9.6,0,27,few clouds,2,F,6
Southbound,2,3.5476875,4,06/09/2019 11:00,2019,6,9,11,0,1,1,Late Morning,3,443,0.57,85.92,148.85,0,2,28,127.72,21.13,0,29,broken clouds,4,F,6
Southbound,2,3.5483,4,06/09/2019 12:00,2019,6,9,12,0,1,1,Early Afternoon,4,456,0.49,86.48,147.92,0,2,27,127.74,20.18,0,30,broken clouds,4,F,6
Southbound,2,3.547811556,4,06/09/2019 13:00,2019,6,9,13,0,1,1,Early Afternoon,4,583,0.46,85.84,148.91,0,2,28,127.72,21.19,0,29,broken clouds,4,F,6
Southbound,2,3.54722625,4,06/09/2019 14:00,2019,6,9,14,0,1,1,Early Afternoon,4,616,0.6,85.66,150.2,0,2,30,127.7,22.5,0,30,broken clouds,4,F,6
Southbound,2,3.547107361,4,06/09/2019 15:00,2019,6,9,15,0,1,1,Late Afternoon,5,693,0.72,84.62,151.15,0,2,31,127.7,23.45,0,29,broken clouds,4,F,6
Southbound,2,3.547174222,4,06/09/2019 16:00,2019,6,9,16,0,1,1,Late Afternoon,5,636,0.43,87.4,146.17,0,2,26,127.7,18.47,0,29,broken clouds,4,F,6
Southbound,2,3.548778306,4,06/09/2019 17:00,2019,6,9,17,0,1,1,Late Afternoon,5,663,0.43,83.15,154.65,0,2,34,127.76,26.89,0,28,broken clouds,4,F,6
Southbound,2,3.548469167,4,06/09/2019 18:00,2019,6,9,18,0,1,1,Evening,6,649,0.68,88.28,144.74,0,2,24,127.74,17,0,28,broken clouds,4,F,6
Southbound,2,3.547131944,4,06/09/2019 19:00,2019,6,9,19,0,1,1,Evening,6,628,0.45,80.84,158.34,0,2,38,127.7,30.64,0,27,broken clouds,4,F,6
Southbound,2,3.5472785,4,06/09/2019 20:00,2019,6,9,20,0,1,1,Evening,6,596,0.64,77.61,165.02,0,2,45,127.7,37.32,0,27,broken clouds,4,F,6
Southbound,2,3.547411722,4,06/09/2019 21:00,2019,6,9,21,0,1,1,Late Evening,7,483,0.65,81.55,156.69,0,2,36,127.71,28.98,0,27,scattered clouds,3,F,6
Southbound,2,3.546890667,4,06/09/2019 22:00,2019,6,9,22,0,1,1,Late Evening,7,430,0.72,67.86,188.69,0,3,8,127.69,61,0,27,light intensity drizzle,6,F,6
Southbound,2,3.548266417,4,06/09/2019 23:00,2019,6,9,23,0,1,1,Late Evening,7,333,1.16,70.28,182.68,0,3,2,127.74,54.94,0,26,light intensity drizzle,6,E,5
Southbound,2,3.54729125,4,06/10/2019 00:00,2019,6,10,0,0,2,2,Late Night,1,139,0.46,72.48,176.92,0,2,56,127.7,49.22,0,,,,B,2
Southbound,2,3.551260417,4,06/10/2019 01:00,2019,6,10,1,0,2,2,Late Night,1,73,0.93,84.55,151.97,0,2,31,127.85,24.12,0,26,thunderstorm,12,A,1
Southbound,2,3.547785222,4,06/10/2019 04:00,2019,6,10,4,0,2,2,Early Morning,2,30,0.94,88.04,145.3,0,2,25,127.72,17.58,0,25,few clouds,2,A,1
Southbound,2,3.659267778,4,06/10/2019 05:00,2019,6,10,5,0,2,2,Early Morning,2,131,0.63,86.25,148.29,0,2,28,131.73,16.56,0,25,light intensity drizzle,6,B,2
Southbound,2,3.723938944,4,06/10/2019 06:00,2019,6,10,6,0,2,2,Early Morning,2,910,2.53,57.09,255.91,0,4,15,134.06,121.85,0,25,light intensity drizzle,6,F,6
Southbound,2,3.567592,4,06/10/2019 07:00,2019,6,10,7,0,2,2,Early Morning,2,767,13.07,15.19,1010.67,0,16,50,128.43,882.24,0,25,light intensity drizzle,6,F,6
Southbound,2,3.78932925,4,06/10/2019 08:00,2019,6,10,8,0,2,2,Early Morning,2,740,11.12,7.16,1838.67,0,30,38,136.42,1702.25,0,25,light intensity drizzle,6,F,6
Southbound,2,3.5490625,4,06/10/2019 09:00,2019,6,10,9,0,2,2,Late Morning,3,825,11.11,29.36,624.53,0,10,24,127.77,496.76,0,25,light intensity drizzle,6,F,6
Southbound,2,3.547029694,4,06/10/2019 10:00,2019,6,10,10,0,2,2,Late Morning,3,652,0.5,78.97,162.08,0,2,42,127.69,34.39,0,25,broken clouds,4,F,6
Southbound,2,3.547171694,4,06/10/2019 11:00,2019,6,10,11,0,2,2,Late Morning,3,721,0.65,71.61,178.52,0,2,58,127.7,50.82,0,25,light rain,8,F,6
Southbound,2,3.549299389,4,06/10/2019 12:00,2019,6,10,12,0,2,2,Early Afternoon,4,807,0.65,71.6,178.56,0,2,58,127.77,50.79,0,25,light rain,8,F,6
Southbound,2,3.547465,4,06/10/2019 13:00,2019,6,10,13,0,2,2,Early Afternoon,4,755,0.56,77.18,166.03,0,2,46,127.71,38.32,0,26,light rain,8,F,6
Southbound,2,3.547488056,4,06/10/2019 14:00,2019,6,10,14,0,2,2,Early Afternoon,4,711,0.73,76.68,167.55,0,2,47,127.71,39.84,0,27,broken clouds,4,F,6
Southbound,2,3.54782625,4,06/10/2019 15:00,2019,6,10,15,0,2,2,Late Afternoon,5,734,0.56,80.22,160.05,0,2,40,127.72,32.33,0,27,broken clouds,4,F,6
Southbound,2,3.547255833,4,06/10/2019 16:00,2019,6,10,16,0,2,2,Late Afternoon,5,814,0.68,84.11,152.05,0,2,32,127.7,24.35,0,27,broken clouds,4,F,6
Southbound,2,3.547333333,4,06/10/2019 17:00,2019,6,10,17,0,2,2,Late Afternoon,5,817,0.95,87.76,145.98,0,2,25,127.7,18.28,0,28,broken clouds,4,F,6
Southbound,2,3.548213278,4,06/10/2019 18:00,2019,6,10,18,0,2,2,Evening,6,996,1.04,84.1,151.99,0,2,31,127.74,24.25,0,29,broken clouds,4,F,6
Southbound,2,3.547362667,4,06/10/2019 19:00,2019,6,10,19,0,2,2,Evening,6,974,0.74,85.59,149.35,0,2,29,127.71,21.64,0,28,scattered clouds,3,F,6
Southbound,2,3.548197778,4,06/10/2019 20:00,2019,6,10,20,0,2,2,Evening,6,926,4.63,76.48,167.52,0,2,47,127.74,39.78,0,27,scattered clouds,3,F,6
Southbound,2,3.5475685,4,06/10/2019 21:00,2019,6,10,21,0,2,2,Late Evening,7,655,3.19,85.4,149.67,0,2,29,127.71,21.96,0,27,few clouds,2,F,6
Southbound,2,3.548241417,4,06/10/2019 22:00,2019,6,10,22,0,2,2,Late Evening,7,491,0.72,74.37,176.73,0,2,56,127.74,48.99,0,27,few clouds,2,F,6
Southbound,2,3.547564722,4,06/10/2019 23:00,2019,6,10,23,0,2,2,Late Evening,7,264,0.6,85.31,149.95,0,2,29,127.71,22.24,0,27,few clouds,2,D,4
Southbound,2,3.606879167,4,06/11/2019 05:00,2019,6,11,5,0,3,3,Early Morning,2,73,0.5,86.65,148.52,0,2,28,129.85,18.67,0,25,scattered clouds,3,A,1
Southbound,2,3.554261917,4,06/11/2019 06:00,2019,6,11,6,0,3,3,Early Morning,2,630,0.79,71.09,183.09,0,3,3,127.95,55.14,0,25,scattered clouds,3,F,6
Southbound,2,3.570068944,4,06/11/2019 07:00,2019,6,11,7,0,3,3,Early Morning,2,810,5.48,45.54,303.07,0,5,3,128.52,174.55,0,25,few clouds,2,F,6
Southbound,2,3.576931333,4,06/11/2019 08:00,2019,6,11,8,0,3,3,Early Morning,2,767,9.88,46.56,345.68,0,5,45,128.77,216.91,0,25,scattered clouds,3,F,6
Southbound,2,3.547819,4,06/11/2019 09:00,2019,6,11,9,0,3,3,Late Morning,3,573,0.59,83.2,153.93,0,2,33,127.72,26.21,0,26,few clouds,2,F,6
Southbound,2,3.547326,4,06/11/2019 10:00,2019,6,11,10,0,3,3,Late Morning,3,761,0.56,78.47,163.3,0,2,43,127.7,35.6,0,27,scattered clouds,3,F,6
Southbound,2,3.547278,4,06/11/2019 11:00,2019,6,11,11,0,3,3,Late Morning,3,769,0.58,78.99,162.07,0,2,42,127.7,34.37,0,26,scattered clouds,3,F,6
Southbound,2,3.547379333,4,06/11/2019 12:00,2019,6,11,12,0,3,3,Early Afternoon,4,930,0.57,75.71,169.09,0,2,49,127.71,41.38,0,28,moderate rain,9,F,6
Southbound,2,3.547247972,4,06/11/2019 13:00,2019,6,11,13,0,3,3,Early Afternoon,4,759,0.84,72.99,175.24,0,2,55,127.7,47.54,0,28,moderate rain,9,F,6
Southbound,2,3.547658,4,06/11/2019 14:00,2019,6,11,14,0,3,3,Early Afternoon,4,797,0.73,81.61,157.06,0,2,37,127.72,29.34,0,28,moderate rain,9,F,6
Southbound,2,3.547300889,4,06/11/2019 15:00,2019,6,11,15,0,3,3,Late Afternoon,5,796,0.81,80.82,158.41,0,2,38,127.7,30.71,0,28,moderate rain,9,F,6
Southbound,2,3.547283833,4,06/11/2019 16:00,2019,6,11,16,0,3,3,Late Afternoon,5,849,0.82,82.57,155.13,0,2,35,127.7,27.43,0,28,moderate rain,9,F,6
Southbound,2,3.547168056,4,06/11/2019 17:00,2019,6,11,17,0,3,3,Late Afternoon,5,890,1.18,87.52,146.26,0,2,26,127.7,18.56,0,28,moderate rain,9,F,6
Southbound,2,3.547820667,4,06/11/2019 18:00,2019,6,11,18,0,3,3,Evening,6,1023,1.04,79.76,160.63,0,2,40,127.72,32.91,0,26,light rain,8,F,6
Southbound,2,3.5474165,4,06/11/2019 19:00,2019,6,11,19,0,3,3,Evening,6,959,0.69,77.63,165.35,0,2,45,127.71,37.64,0,26,light rain,8,F,6
Southbound,2,3.547481667,4,06/11/2019 20:00,2019,6,11,20,0,3,3,Evening,6,935,2.52,73.76,173.46,0,2,53,127.71,45.75,0,27,few clouds,2,F,6
